"scenario","replicate","seed","n","prop_nn","method","affinity","ARI","error"
"marginal_signal_control",5,20261418,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.05,"Euclidean_onehot","selftune",0.966858197269198,NA
"marginal_signal_control",5,20261418,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.1,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",5,20261418,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.1,"Euclidean_onehot","selftune",0.966858197269198,NA
"marginal_signal_control",5,20261418,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",5,20261418,180,0.2,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",5,20261418,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",5,20261418,180,0.2,"Euclidean_onehot","selftune",0.966858197269198,NA
"interaction_moons",6,20261518,180,0.05,"AB_BW_R1_interaction","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.470258227559474,NA
"interaction_moons",6,20261518,180,0.05,"submitted_normalized_diagnostic","gaussian",0.959555148762451,NA
"interaction_moons",6,20261518,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.05,"legacy_u_dep_interaction","gaussian",0.937374765433669,NA
"interaction_moons",6,20261518,180,0.05,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",6,20261518,180,0.05,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",6,20261518,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.05,"AB_BW_R1_no_interaction","selftune",0.75562685827552,NA
"interaction_moons",6,20261518,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",6,20261518,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.05,"Gower","selftune",0.511339773204536,NA
"interaction_moons",6,20261518,180,0.05,"Euclidean_onehot","selftune",0.20641034958936,NA
"interaction_moons",6,20261518,180,0.1,"AB_BW_R1_interaction","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.470258227559474,NA
"interaction_moons",6,20261518,180,0.1,"submitted_normalized_diagnostic","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.1,"legacy_u_dep_interaction","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.1,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",6,20261518,180,0.1,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",6,20261518,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.1,"AB_BW_R1_no_interaction","selftune",0.75562685827552,NA
"interaction_moons",6,20261518,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",6,20261518,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.1,"Gower","selftune",0.511339773204536,NA
"interaction_moons",6,20261518,180,0.1,"Euclidean_onehot","selftune",0.20641034958936,NA
"interaction_moons",6,20261518,180,0.2,"AB_BW_R1_interaction","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.470258227559474,NA
"interaction_moons",6,20261518,180,0.2,"submitted_normalized_diagnostic","gaussian",0.973032600396812,NA
"interaction_moons",6,20261518,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.2,"legacy_u_dep_interaction","gaussian",0.926340816606465,NA
"interaction_moons",6,20261518,180,0.2,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",6,20261518,180,0.2,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",6,20261518,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.2,"AB_BW_R1_no_interaction","selftune",0.75562685827552,NA
"interaction_moons",6,20261518,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",6,20261518,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",6,20261518,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",6,20261518,180,0.2,"Gower","selftune",0.511339773204536,NA
"interaction_moons",6,20261518,180,0.2,"Euclidean_onehot","selftune",0.20641034958936,NA
"null_interaction",6,20261518,180,0.05,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.05,"submitted_normalized_diagnostic","gaussian",0.637977528089888,NA
"null_interaction",6,20261518,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.05,"legacy_u_dep_interaction","gaussian",0.51891765923314,NA
"null_interaction",6,20261518,180,0.05,"Gower","gaussian",0.0491646490027735,NA
"null_interaction",6,20261518,180,0.05,"Euclidean_onehot","gaussian",0.0545127695815972,NA
"null_interaction",6,20261518,180,0.05,"AB_BW_R1_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.05,"AB_BW_R1_no_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.05,"submitted_normalized_diagnostic","selftune",0.58546451020905,NA
"null_interaction",6,20261518,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.05,"legacy_u_dep_interaction","selftune",0.749737853897239,NA
"null_interaction",6,20261518,180,0.05,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",6,20261518,180,0.05,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"null_interaction",6,20261518,180,0.1,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.1,"submitted_normalized_diagnostic","gaussian",0.568458111159815,NA
"null_interaction",6,20261518,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.1,"legacy_u_dep_interaction","gaussian",0.51891765923314,NA
"null_interaction",6,20261518,180,0.1,"Gower","gaussian",0.0491646490027735,NA
"null_interaction",6,20261518,180,0.1,"Euclidean_onehot","gaussian",0.0545127695815972,NA
"null_interaction",6,20261518,180,0.1,"AB_BW_R1_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.1,"AB_BW_R1_no_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.1,"submitted_normalized_diagnostic","selftune",0.58546451020905,NA
"null_interaction",6,20261518,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.1,"legacy_u_dep_interaction","selftune",0.749737853897239,NA
"null_interaction",6,20261518,180,0.1,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",6,20261518,180,0.1,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"null_interaction",6,20261518,180,0.2,"AB_BW_R1_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.655979569996137,NA
"null_interaction",6,20261518,180,0.2,"submitted_normalized_diagnostic","gaussian",0.637977528089888,NA
"null_interaction",6,20261518,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.2,"legacy_u_dep_interaction","gaussian",0.51891765923314,NA
"null_interaction",6,20261518,180,0.2,"Gower","gaussian",0.0491646490027735,NA
"null_interaction",6,20261518,180,0.2,"Euclidean_onehot","gaussian",0.0545127695815972,NA
"null_interaction",6,20261518,180,0.2,"AB_BW_R1_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.2,"AB_BW_R1_no_interaction","selftune",0.730492169820677,NA
"null_interaction",6,20261518,180,0.2,"submitted_normalized_diagnostic","selftune",0.58546451020905,NA
"null_interaction",6,20261518,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",6,20261518,180,0.2,"legacy_u_dep_interaction","selftune",0.749737853897239,NA
"null_interaction",6,20261518,180,0.2,"Gower","selftune",-0.00554823496775089,NA
"null_interaction",6,20261518,180,0.2,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"marginal_signal_control",6,20261518,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"u_dep_bw_package","gaussian",0.933585498267608,NA
"marginal_signal_control",6,20261518,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.05,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"u_dep_bw_package","gaussian",0.933585498267608,NA
"marginal_signal_control",6,20261518,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.1,"Euclidean_onehot","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"u_dep_bw_package","gaussian",0.933585498267608,NA
"marginal_signal_control",6,20261518,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"Euclidean_onehot","gaussian",1,NA
"marginal_signal_control",6,20261518,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",6,20261518,180,0.2,"Euclidean_onehot","selftune",1,NA
"interaction_moons",7,20261618,180,0.05,"AB_BW_R1_interaction","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.416707898039032,NA
"interaction_moons",7,20261618,180,0.05,"submitted_normalized_diagnostic","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.05,"legacy_u_dep_interaction","gaussian",0.97349786338968,NA
"interaction_moons",7,20261618,180,0.05,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",7,20261618,180,0.05,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",7,20261618,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.05,"AB_BW_R1_no_interaction","selftune",0.719016463437606,NA
"interaction_moons",7,20261618,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",7,20261618,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.05,"Gower","selftune",0.389866421004146,NA
"interaction_moons",7,20261618,180,0.05,"Euclidean_onehot","selftune",0.20641034958936,NA
"interaction_moons",7,20261618,180,0.1,"AB_BW_R1_interaction","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.416707898039032,NA
"interaction_moons",7,20261618,180,0.1,"submitted_normalized_diagnostic","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.1,"legacy_u_dep_interaction","gaussian",0.97349786338968,NA
"interaction_moons",7,20261618,180,0.1,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",7,20261618,180,0.1,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",7,20261618,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.1,"AB_BW_R1_no_interaction","selftune",0.719016463437606,NA
"interaction_moons",7,20261618,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",7,20261618,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.1,"Gower","selftune",0.389866421004146,NA
"interaction_moons",7,20261618,180,0.1,"Euclidean_onehot","selftune",0.20641034958936,NA
"interaction_moons",7,20261618,180,0.2,"AB_BW_R1_interaction","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.416707898039032,NA
"interaction_moons",7,20261618,180,0.2,"submitted_normalized_diagnostic","gaussian",0.905830458403731,NA
"interaction_moons",7,20261618,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.2,"legacy_u_dep_interaction","gaussian",0.97349786338968,NA
"interaction_moons",7,20261618,180,0.2,"Gower","gaussian",0.623422159887798,NA
"interaction_moons",7,20261618,180,0.2,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",7,20261618,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.2,"AB_BW_R1_no_interaction","selftune",0.719016463437606,NA
"interaction_moons",7,20261618,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",7,20261618,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",7,20261618,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",7,20261618,180,0.2,"Gower","selftune",0.389866421004146,NA
"interaction_moons",7,20261618,180,0.2,"Euclidean_onehot","selftune",0.20641034958936,NA
"null_interaction",7,20261618,180,0.05,"AB_BW_R1_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.05,"submitted_normalized_diagnostic","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.05,"legacy_u_dep_interaction","gaussian",0.518920328559469,NA
"null_interaction",7,20261618,180,0.05,"Gower","gaussian",-0.00113745443246574,NA
"null_interaction",7,20261618,180,0.05,"Euclidean_onehot","gaussian",0.0261753233422295,NA
"null_interaction",7,20261618,180,0.05,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.05,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.05,"submitted_normalized_diagnostic","selftune",0.620224288927529,NA
"null_interaction",7,20261618,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.05,"legacy_u_dep_interaction","selftune",0.829176676857179,NA
"null_interaction",7,20261618,180,0.05,"Gower","selftune",-0.00221193060067745,NA
"null_interaction",7,20261618,180,0.05,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"null_interaction",7,20261618,180,0.1,"AB_BW_R1_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.1,"submitted_normalized_diagnostic","gaussian",0.674233050541817,NA
"null_interaction",7,20261618,180,0.1,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.1,"legacy_u_dep_interaction","gaussian",0.518920328559469,NA
"null_interaction",7,20261618,180,0.1,"Gower","gaussian",-0.00113745443246574,NA
"null_interaction",7,20261618,180,0.1,"Euclidean_onehot","gaussian",0.0261753233422295,NA
"null_interaction",7,20261618,180,0.1,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.1,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.1,"submitted_normalized_diagnostic","selftune",0.711481749658075,NA
"null_interaction",7,20261618,180,0.1,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.1,"legacy_u_dep_interaction","selftune",0.870390252428154,NA
"null_interaction",7,20261618,180,0.1,"Gower","selftune",-0.00221193060067745,NA
"null_interaction",7,20261618,180,0.1,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"null_interaction",7,20261618,180,0.2,"AB_BW_R1_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.2,"AB_BW_R1_no_interaction","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.2,"submitted_normalized_diagnostic","gaussian",0.69272975824121,NA
"null_interaction",7,20261618,180,0.2,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.2,"legacy_u_dep_interaction","gaussian",0.518920328559469,NA
"null_interaction",7,20261618,180,0.2,"Gower","gaussian",-0.00113745443246574,NA
"null_interaction",7,20261618,180,0.2,"Euclidean_onehot","gaussian",0.0261753233422295,NA
"null_interaction",7,20261618,180,0.2,"AB_BW_R1_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.2,"AB_BW_R1_no_interaction","selftune",0.912599111120975,NA
"null_interaction",7,20261618,180,0.2,"submitted_normalized_diagnostic","selftune",0.655981478822784,NA
"null_interaction",7,20261618,180,0.2,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"null_interaction",7,20261618,180,0.2,"legacy_u_dep_interaction","selftune",0.870390252428154,NA
"null_interaction",7,20261618,180,0.2,"Gower","selftune",-0.00221193060067745,NA
"null_interaction",7,20261618,180,0.2,"Euclidean_onehot","selftune",-0.00221193060067745,NA
"marginal_signal_control",7,20261618,180,0.05,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"Gower","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.05,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",7,20261618,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"Gower","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.05,"Euclidean_onehot","selftune",0.442643304936684,NA
"marginal_signal_control",7,20261618,180,0.1,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"Gower","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.1,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",7,20261618,180,0.1,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"Gower","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.1,"Euclidean_onehot","selftune",0.442643304936684,NA
"marginal_signal_control",7,20261618,180,0.2,"AB_BW_R1_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"AB_BW_R1_no_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"submitted_normalized_diagnostic","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"u_dep_bw_package","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"legacy_u_dep_interaction","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"Gower","gaussian",1,NA
"marginal_signal_control",7,20261618,180,0.2,"Euclidean_onehot","gaussian",0.983286267684927,NA
"marginal_signal_control",7,20261618,180,0.2,"AB_BW_R1_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"AB_BW_R1_no_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"submitted_normalized_diagnostic","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"u_dep_bw_package","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"legacy_u_dep_interaction","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"Gower","selftune",1,NA
"marginal_signal_control",7,20261618,180,0.2,"Euclidean_onehot","selftune",0.442643304936684,NA
"interaction_moons",8,20261718,180,0.05,"AB_BW_R1_interaction","gaussian",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.05,"AB_BW_R1_no_interaction","gaussian",0.400093303537437,NA
"interaction_moons",8,20261718,180,0.05,"submitted_normalized_diagnostic","gaussian",0.809001843049762,NA
"interaction_moons",8,20261718,180,0.05,"u_dep_bw_package","gaussian",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.05,"legacy_u_dep_interaction","gaussian",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.05,"Gower","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.05,"Euclidean_onehot","gaussian",0.797383976858257,NA
"interaction_moons",8,20261718,180,0.05,"AB_BW_R1_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.05,"AB_BW_R1_no_interaction","selftune",0.73932550221698,NA
"interaction_moons",8,20261718,180,0.05,"submitted_normalized_diagnostic","selftune",1,NA
"interaction_moons",8,20261718,180,0.05,"u_dep_bw_package","selftune",NA,"infinite or missing values in 'x'"
"interaction_moons",8,20261718,180,0.05,"legacy_u_dep_interaction","selftune",1,NA
"interaction_moons",8,20261718,180,0.05,"Gower","selftune",0.276205287713841,NA
"interaction_moons",8,20261718,180,0.05,"Euclidean_onehot","selftune",0.145924453280318,NA
"interaction_moons",8,20261718,180,0.1,"AB_BW_R1_interaction","gaussian",0.986514216832392,NA
"interaction_moons",8,20261718,180,0.1,"AB_BW_R1_no_interaction","gaussian",0.400093303537437,NA
